Date,Open,High,Low,Close,Adj Close,Volume
1512000000000000000,0.2464330047369003,0.2615239918231964,0.2295860052108764,0.2508780062198639,0.2508780062198639,270907008
1512086400000000000,0.250351995229721,0.2588280141353607,0.239437997341156,0.2556990087032318,0.2556990087032318,182992000
1512172800000000000,0.2556560039520263,0.2592180073261261,0.2507559955120086,0.2554920017719269,0.2554920017719269,118250000
1512259200000000000,0.2555299997329712,0.2630720138549804,0.2473910003900528,0.2525579929351806,0.2525579929351806,134710000
1512345600000000000,0.2529189884662628,0.2553620040416717,0.2471600025892257,0.2535710036754608,0.2535710036754608,104650000
1512432000000000000,0.253598004579544,0.2539879977703094,0.2452339977025985,0.2461010068655014,0.2461010068655014,174591008
1512518400000000000,0.2454160004854202,0.2457049936056137,0.227742001414299,0.2325440049171447,0.2325440049171447,274526016
1512604800000000000,0.2326229959726333,0.2337599992752075,0.221340000629425,0.2228229939937591,0.2228229939937591,275204992
1512691200000000000,0.2236360013484954,0.278672993183136,0.2221679985523224,0.2521249949932098,0.2521249949932098,660172032
1512777600000000000,0.2521620094776153,0.2556839883327484,0.2400729954242706,0.2447080016136169,0.2447080016136169,205288992
1512864000000000000,0.2455479949712753,0.2455479949712753,0.2293040007352829,0.2373329997062683,0.2373329997062683,198174000
1512950400000000000,0.2365739941596985,0.2527770102024078,0.2358040064573288,0.2516910135746002,0.2516910135746002,176100992
1513036800000000000,0.2522580027580261,0.4341019988059997,0.2509610056877136,0.373540997505188,0.373540997505188,1555040000
1513123200000000000,0.3726890087127685,0.5137680172920227,0.3429639935493469,0.4710629880428314,0.4710629880428314,2738759936
1513209600000000000,0.4706479907035827,0.8922669887542725,0.4664010107517242,0.8642629981040955,0.8642629981040955,6358700032
1513296000000000000,0.8617600202560425,0.8617600202560425,0.6661139726638794,0.756181001663208,0.756181001663208,3194210048
1513382400000000000,0.7554929852485657,0.8159229755401611,0.7416669726371765,0.7586420178413391,0.7586420178413391,1334770048
1513468800000000000,0.7541249990463257,0.7659810185432434,0.7199289798736572,0.7283660173416138,0.7283660173416138,805200000
1513555200000000000,0.7280359864234924,0.7920140027999878,0.6893230080604553,0.7784069776535034,0.7784069776535034,1342720000
1513641600000000000,0.777446985244751,0.86353600025177,0.7567239999771118,0.7912570238113403,0.7912570238113403,1449670016
1513728000000000000,0.7871710062026978,0.7890440225601196,0.7309529781341553,0.7759640216827393,0.7759640216827393,1007420032
1513814400000000000,0.7825149893760681,1.2362200021743774,0.7825149893760681,1.193060040473938,1.193060040473938,3626109952
1513900800000000000,1.166509985923767,1.3791799545288086,0.7410129904747009,1.1382800340652466,1.1382800340652466,4644700160
1513987200000000000,1.1659400463104248,1.2080999612808228,1.0761100053787231,1.174340009689331,1.174340009689331,1497590016
1514073600000000000,1.1755800247192385,1.1755800247192385,0.911225974559784,1.0439499616622925,1.0439499616622925,754958976
1514160000000000000,1.045609951019287,1.1285200119018557,1.003559947013855,1.1223200559616089,1.1223200559616089,686014016
1514246400000000000,1.1217399835586548,1.1913100481033323,1.090620040893555,1.1894899606704712,1.1894899606704712,938846976
1514332800000000000,1.1842199563980105,1.468459963798523,1.1823400259017944,1.3996399641036987,1.3996399641036987,2854259968
1514419200000000000,1.3938900232315063,1.5008000135421753,1.2586499452590942,1.4308799505233765,1.4308799505233765,2843300096
1514505600000000000,1.4395699501037598,2.2651500701904297,1.436579942703247,2.214600086212158,2.214600086212158,7545739776
1514592000000000000,2.1989998817443848,2.854530096054077,2.035170078277588,2.159019947052002,2.159019947052002,8108389888
1514678400000000000,2.095099925994873,2.3919999599456787,1.870300054550171,2.300570011138916,2.300570011138916,4642079744
1514764800000000000,2.296020030975342,2.3910300731658936,2.148969888687134,2.3910300731658936,2.3910300731658936,1894230016
1514851200000000000,2.369479894638061,2.489190101623535,2.24793004989624,2.4809000492095947,2.4809000492095947,3171010048
1514937600000000000,2.464099884033203,3.2793800830841064,2.443150043487549,3.105370044708252,3.105370044708252,6635879936
1515024000000000000,3.117340087890625,3.841939926147461,3.117340087890625,3.1966300010681152,3.1966300010681152,8103660032
1515110400000000000,3.300810098648072,3.5646800994873047,2.8256099224090576,3.0487101078033447,3.0487101078033447,6288500224
1515196800000000000,3.021049976348877,3.236560106277466,2.989919900894165,3.0939700603485107,3.0939700603485107,2777560064
1515283200000000000,3.0929598808288574,3.4872500896453857,3.083820104598999,3.377810001373291,3.377810001373291,2395150080
1515369600000000000,3.363569974899292,3.363569974899292,2.0655200481414795,2.456209897994995,2.456209897994995,3315259904
1515456000000000000,2.443459987640381,2.528959989547729,1.98065996170044,2.1017799377441406,2.1017799377441406,3694700032
1515542400000000000,2.1299099922180176,2.158869981765747,1.6951899528503418,1.974920034408569,1.974920034408569,4833639936
1515628800000000000,1.9802099466323853,2.2489800453186035,1.6152700185775757,1.9507999420166016,1.9507999420166016,6296119808
1515715200000000000,1.9404799938201904,2.156820058822632,1.8672900199890137,2.043230056762696,2.043230056762696,3330810112
1515801600000000000,2.051409959793091,2.1187000274658203,1.9820200204849243,2.0213499069213867,2.0213499069213867,2130169984
1515888000000000000,2.0185201168060303,2.0185201168060303,1.8118400573730469,1.8611899614334104,1.8611899614334104,1978200064
1515974400000000000,1.856250047683716,1.90081000328064,1.6652899980545044,1.676730036735535,1.676730036735535,1838460032
1516060800000000000,1.6783599853515625,1.7013800144195557,0.9093130230903624,1.1792399883270264,1.1792399883270264,5687960064
1516147200000000000,1.1836800575256348,1.376729965209961,0.8977969884872437,1.306339979171753,1.306339979171753,7251210240
1516233600000000000,1.3055800199508667,1.7331899404525757,1.2560499906539917,1.5965800285339355,1.5965800285339355,9110439936
1516320000000000000,1.582170009613037,1.702139973640442,1.5013400316238403,1.552049994468689,1.552049994468689,3697430016
1516406400000000000,1.5628399848937988,1.6283299922943115,1.5027400255203247,1.5786199569702148,1.5786199569702148,2346449920
1516492800000000000,1.5762300491333008,1.5762300491333008,1.3430299758911133,1.3800400495529177,1.3800400495529177,2840750080
1516579200000000000,1.391610026359558,1.4284100532531738,1.1630799770355225,1.3573499917984009,1.3573499917984009,2642510080
1516665600000000000,1.3531899452209473,1.4347200393676758,1.204259991645813,1.3370699882507324,1.3370699882507324,2977080064
1516752000000000000,1.352120041847229,1.424960017204285,1.3078399896621704,1.357149958610535,1.357149958610535,1853440000
1516838400000000000,1.3632500171661377,1.3848400115966797,1.292870044708252,1.3122299909591677,1.3122299909591677,986067968
1516924800000000000,1.3089200258255005,1.3260200023651123,1.1349999904632568,1.217270016670227,1.217270016670227,2037570048
1517011200000000000,1.2178900241851809,1.2394800186157229,1.1894400119781494,1.2191100120544434,1.2191100120544434,689100992
1517097600000000000,1.223889946937561,1.4381200075149536,1.223889946937561,1.3996000289916992,1.3996000289916992,1327360000
1517184000000000000,1.399209976196289,1.4052499532699585,1.2991299629211426,1.3239699602127075,1.3239699602127075,1073680000
1517270400000000000,1.328179955482483,1.328179955482483,1.1311299800872805,1.1385600566864014,1.1385600566864014,1134640000
1517356800000000000,1.130660057067871,1.1909300088882446,1.0366100072860718,1.1623899936676023,1.1623899936676023,1264029952
1517443200000000000,1.1608799695968628,1.162600040435791,0.9303780198097228,0.9625300168991088,0.9625300168991088,1410419968
1517529600000000000,0.9606419801712036,0.9606419801712036,0.6351850032806396,0.8847839832305908,0.8847839832305908,3529760000
1517616000000000000,0.8919919729232788,0.9747989773750304,0.7616350054740906,0.9240429997444152,0.9240429997444152,1988960000
1517702400000000000,0.9134179949760436,0.9529470205307008,0.7968209981918335,0.8157029747962952,0.8157029747962952,1190960000
1517788800000000000,0.8259429931640625,0.8338660001754761,0.6758270263671875,0.691798985004425,0.691798985004425,1286179968
1517875200000000000,0.7051209807395935,0.7860040068626404,0.5883600115776062,0.7763929963111877,0.7763929963111877,2361139968
1517961600000000000,0.7745760083198547,0.8054779767990112,0.7069500088691711,0.7238950133323669,0.7238950133323669,1133369984
1518048000000000000,0.7292519807815552,0.8069700002670288,0.7226110100746155,0.8052629828453064,0.8052629828453064,947315008
1518134400000000000,0.7971400022506714,0.9544280171394348,0.7715399861335754,0.9544280171394348,0.9544280171394348,1690339968
1518220800000000000,0.94725102186203,1.3005900382995603,0.94725102186203,1.070739984512329,1.070739984512329,4682010112
1518307200000000000,1.067330002784729,1.0750999450683594,0.9297670125961304,1.0041600465774536,1.0041600465774536,2555310080
1518393600000000000,1.006500005722046,1.1067299842834473,1.006500005722046,1.0810099840164185,1.0810099840164185,1756290048
1518480000000000000,1.079740047454834,1.0829299688339231,1.0147099494934082,1.0274100303649902,1.0274100303649902,921100032
1518566400000000000,1.0260800123214722,1.1650999784469604,1.021289944648743,1.1416200399398804,1.1416200399398804,1457600000
1518652800000000000,1.139050006866455,1.1639599800109863,1.1114699840545654,1.1468600034713743,1.1468600034713743,1188530048
1518739200000000000,1.1449400186538696,1.1518399715423584,1.1126099824905396,1.1380300521850586,1.1380300521850586,568339008
1518825600000000000,1.13742995262146,1.2175899744033811,1.1325199604034424,1.2049800157546997,1.2049800157546997,1186729984
1518912000000000000,1.2047799825668335,1.2073400020599363,1.0933599472045898,1.120460033416748,1.120460033416748,1113650048
1518998400000000000,1.1231499910354614,1.1664299964904783,1.1209700107574463,1.1444200277328491,1.1444200277328491,556304000
1519084800000000000,1.1445499658584597,1.1744799613952637,1.08364999294281,1.089460015296936,1.089460015296936,806673024
1519171200000000000,1.0819900035858154,1.0958800315856934,0.9988809823989868,1.0153900384902954,1.0153900384902954,871526016
1519257600000000000,1.0122599601745603,1.047320008277893,0.922457993030548,0.9417880177497864,0.9417880177497864,889707008
1519344000000000000,0.9341760277748108,1.027209997177124,0.898285984992981,0.9988549947738647,0.9988549947738647,896403968
1519430400000000000,0.9976590275764464,1.0139399766921997,0.9294559955596924,0.9544020295143129,0.9544020295143129,489920000
1519516800000000000,0.951977014541626,0.9675970077514648,0.915278971195221,0.943486988544464,0.943486988544464,360271008
1519603200000000000,0.9437040090560912,0.9709060192108154,0.9134029746055604,0.9568589925765992,0.9568589925765992,458612992
1519689600000000000,0.959302008152008,0.9725800156593324,0.9449769854545592,0.9473050236701964,0.9473050236701964,312712992
1519776000000000000,0.9446970224380492,0.9555500149726868,0.9037870168685912,0.904582977294922,0.904582977294922,329529984
1519862400000000000,0.90413099527359,0.9537960290908812,0.8906300067901611,0.9283469915390016,0.9283469915390016,475256992
1519948800000000000,0.9266380071640016,0.9339119791984558,0.9022859930992126,0.9101439714431764,0.9101439714431764,271036000
1520035200000000000,0.9087859988212584,0.9265120029449464,0.903603971004486,0.907804012298584,0.907804012298584,280852992
1520121600000000000,0.906008005142212,1.0263099670410156,0.8956180214881897,1.0055400133132937,1.0055400133132937,797225984
1520208000000000000,1.0142899751663208,1.0802099704742432,0.956116020679474,0.9593679904937744,0.9593679904937744,1706819968
1520294400000000000,0.9544479846954346,0.9913060069084167,0.9168630242347716,0.9228870272636414,0.9228870272636414,875180032
1520380800000000000,0.924377977848053,0.930658996105194,0.8248950242996216,0.871209979057312,0.871209979057312,809598016
1520467200000000000,0.8725079894065857,0.888562023639679,0.8253870010375977,0.8258569836616516,0.8258569836616516,499496000
1520553600000000000,0.826121985912323,0.8561819791793823,0.7514849901199341,0.8497610092163086,0.8497610092163086,989203008
1520640000000000000,0.8548719882965088,0.8604429960250854,0.7937359809875488,0.7966269850730896,0.7966269850730896,402670016
1520726400000000000,0.7957649827003479,0.8404070138931274,0.7757369875907898,0.8311219811439514,0.8311219811439514,472972000
1520812800000000000,0.8321269750595093,0.8383280038833618,0.7878819704055786,0.8010479807853699,0.8010479807853699,355031008
1520899200000000000,0.7984510064125061,0.8057289719581604,0.7784709930419922,0.7897109985351562,0.7897109985351562,279679008
1520985600000000000,0.7895690202713013,0.7990800142288208,0.676010012626648,0.7019019722938538,0.7019019722938538,479148992
1521072000000000000,0.7029129862785339,0.7306730151176453,0.6438450217247009,0.6972690224647522,0.6972690224647522,888345024
1521158400000000000,0.6990630030632019,0.7117800116539001,0.6744629740715027,0.6892600059509277,0.6892600059509277,502740000
1521244800000000000,0.6877449750900269,0.6894339919090271,0.626708984375,0.6378560066223145,0.6378560066223145,319824000
1521331200000000000,0.6344659924507141,0.6775910258293152,0.5488150119781494,0.6587769985198975,0.6587769985198975,923606016
1521417600000000000,0.6721259951591492,0.7490800023078918,0.6400120258331299,0.7490800023078918,0.7490800023078918,1096930048
1521504000000000000,0.7367590069770813,0.7367590069770813,0.6734269857406616,0.7098079919815063,0.7098079919815063,814275968
1521590400000000000,0.7130550146102905,0.7206100225448608,0.6791620254516602,0.693664014339447,0.693664014339447,527324000
1521676800000000000,0.6931449770927429,0.70135098695755,0.6367409825325012,0.6627429723739624,0.6627429723739624,449041984
1521763200000000000,0.6631109714508057,0.6631109714508057,0.6252580285072327,0.6431739926338196,0.6431739926338196,387164000
1521849600000000000,0.6462140083312988,0.6796079874038696,0.6405159831047058,0.6412649750709534,0.6412649750709534,390740000
1521936000000000000,0.6386319994926453,0.6572129726409912,0.6319010257720947,0.6418750286102295,0.6418750286102295,229352000
1522022400000000000,0.6426830291748047,0.644120991230011,0.5859220027923584,0.5994629859924316,0.5994629859924316,384504992
1522108800000000000,0.5990260243415833,0.6043319702148438,0.5651320219039917,0.5779169797897339,0.5779169797897339,351380992
1522195200000000000,0.5775110125541687,0.5940229892730713,0.5728279948234558,0.5780019760131836,0.5780019760131836,258298000
1522281600000000000,0.577767014503479,0.5786399841308594,0.5115110278129578,0.5115110278129578,0.5115110278129578,420550016
1522368000000000000,0.513267993927002,0.5312759876251221,0.4843620061874389,0.509564995765686,0.509564995765686,518219008
1522454400000000000,0.5106170177459717,0.5294060111045837,0.5051670074462891,0.5123530030250549,0.5123530030250549,293208000
1522540800000000000,0.5138540267944336,0.5154370069503784,0.4662230014801025,0.4850809872150421,0.4850809872150421,297868992
1522627200000000000,0.486066997051239,0.5104460120201111,0.4785960018634796,0.5006880164146423,0.5006880164146423,262342000
1522713600000000000,0.5015329718589783,0.5626980066299438,0.4996579885482788,0.5580440163612366,0.5580440163612366,578238976
1522800000000000000,0.5545690059661865,0.5631170272827148,0.4984869956970215,0.5016310214996338,0.5016310214996338,415257984
1522886400000000000,0.5019500255584717,0.5058820247650146,0.4844900071620941,0.4958010017871856,0.4958010017871856,358755008
1522972800000000000,0.4947809875011444,0.498089998960495,0.4656150043010711,0.4764310121536255,0.4764310121536255,218156000
1523059200000000000,0.4768509864807129,0.4956670105457306,0.474575012922287,0.487866997718811,0.487866997718811,209076000
1523145600000000000,0.4882270097732544,0.5014179944992065,0.4875909984111786,0.5003979802131653,0.5003979802131653,137548000
1523232000000000000,0.5012009739875793,0.51214200258255,0.482573002576828,0.4918549954891205,0.4918549954891205,271775008
1523318400000000000,0.4921340048313141,0.4936450123786926,0.4828389883041382,0.4919309914112091,0.4919309914112091,154495008
1523404800000000000,0.4925679862499237,0.548454999923706,0.4890260100364685,0.5395060181617737,0.5395060181617737,341707008
1523491200000000000,0.538657009601593,0.6445180177688599,0.506542980670929,0.6287369728088379,0.6287369728088379,1346739968
1523577600000000000,0.630092978477478,0.6931120157241821,0.6058160066604614,0.6380869746208191,0.6380869746208191,1245170048
1523664000000000000,0.6373800039291382,0.6615080237388611,0.6163070201873779,0.6321840286254883,0.6321840286254883,626268032
1523750400000000000,0.6348829865455627,0.6825339794158936,0.6341429948806763,0.6825339794158936,0.6825339794158936,609636992
1523836800000000000,0.6822959780693054,0.6871650218963623,0.6386100053787231,0.6632969975471497,0.6632969975471497,531996000
1523923200000000000,0.6648899912834167,0.6773560047149658,0.6543459892272949,0.6569330096244812,0.6569330096244812,442352992
1524009600000000000,0.6570519804954529,0.7214260101318359,0.6570519804954529,0.7089319825172424,0.7089319825172424,624049024
1524096000000000000,0.7120590209960938,0.7919759750366211,0.706840991973877,0.7919759750366211,0.7919759750366211,878328000
1524182400000000000,0.7911720275878906,0.9383540153503418,0.7911720275878906,0.924465000629425,0.924465000629425,2344069888
1524268800000000000,0.92502099275589,0.92502099275589,0.8211129903793335,0.8731030225753784,0.8731030225753784,1563970048
1524355200000000000,0.8668199777603149,0.9119009971618652,0.8480910062789917,0.8699949979782104,0.8699949979782104,946398976
1524441600000000000,0.8665779829025269,0.8862900137901306,0.8633040189743042,0.8766570091247559,0.8766570091247559,674545024
1524528000000000000,0.8760120272636414,0.9656100273132324,0.8735659718513489,0.934781014919281,0.934781014919281,1572930048
1524614400000000000,0.9327710270881652,0.9327710270881652,0.7792310118675232,0.8006070256233215,0.8006070256233215,1614050048
1524700800000000000,0.8017740249633789,0.8524140119552612,0.7717869877815247,0.8524140119552612,0.8524140119552612,1028590016
1524787200000000000,0.8511390089988708,0.8596410155296326,0.813884973526001,0.813884973526001,0.813884973526001,673793024
1524873600000000000,0.8120629787445068,0.8875910043716431,0.8120629787445068,0.8638039827346802,0.8638039827346802,788718976
1524960000000000000,0.8643990159034729,0.9049450159072876,0.8344799876213074,0.8727779984474182,0.8727779984474182,896313984
1525046400000000000,0.8714039921760559,0.8767880201339722,0.8312079906463623,0.8379380106925964,0.8379380106925964,575363968
1525132800000000000,0.8383550047874451,0.8420689702033997,0.7978259921073914,0.8414070010185242,0.8414070010185242,630809024
1525219200000000000,0.8393549919128418,0.8642799854278564,0.8317130208015442,0.8590940237045288,0.8590940237045288,544425984
1525305600000000000,0.8589800000190735,0.8929160237312317,0.8473190069198608,0.8844659924507141,0.8844659924507141,725228992
1525392000000000000,0.8815360069274902,0.9276949763298036,0.8669220209121704,0.895442008972168,0.895442008972168,1007609984
1525478400000000000,0.8955619931221008,0.922353982925415,0.8955619931221008,0.9051030278205872,0.9051030278205872,668800000
1525564800000000000,0.9042350053787231,0.9186750054359436,0.8559719920158386,0.8714240193367004,0.8714240193367004,640057024
1525651200000000000,0.871213972568512,0.8712360262870789,0.8129330277442932,0.8326410055160522,0.8326410055160522,602534976
1525737600000000000,0.8330860137939453,0.846992015838623,0.8035680055618286,0.8139700293540955,0.8139700293540955,465040992
1525824000000000000,0.8133929967880249,0.8199689984321594,0.7702999711036682,0.8020430207252502,0.8020430207252502,611574976
1525910400000000000,0.8032119870185852,0.8089140057563782,0.7573419809341431,0.7582370042800903,0.7582370042800903,399324000
1525996800000000000,0.7565780282020569,0.761326014995575,0.6560260057449341,0.6849480271339417,0.6849480271339417,991409024
1526083200000000000,0.6857720017433167,0.7149180173873901,0.6397709846496582,0.6967350244522095,0.6967350244522095,596684992
1526169600000000000,0.6980850100517273,0.7589769959449768,0.6809710264205933,0.745747983455658,0.745747983455658,532488000
1526256000000000000,0.7447010278701782,0.7569829821586609,0.7076929807662964,0.7408980131149292,0.7408980131149292,613462016
1526342400000000000,0.7389379739761353,0.7522690296173096,0.6926670074462891,0.6985880136489868,0.6985880136489868,422980000
1526428800000000000,0.6959199905395508,0.7140809893608093,0.6694380044937134,0.7140809893608093,0.7140809893608093,429641984
1526515200000000000,0.7133880257606506,0.7146180272102356,0.6612129807472229,0.6673099994659424,0.6673099994659424,337999008
1526601600000000000,0.6654000282287598,0.6856250166893005,0.6533899903297424,0.6802939772605896,0.6802939772605896,344944000
1526688000000000000,0.6807590126991272,0.6904500126838684,0.6658959984779358,0.6767129898071289,0.6767129898071289,249039008
1526774400000000000,0.6772580146789551,0.704613983631134,0.6733480095863342,0.7002440094947815,0.7002440094947815,275614016
1526860800000000000,0.7004410028457642,0.703050971031189,0.6762030124664307,0.6815869808197021,0.6815869808197021,250480992
1526947200000000000,0.6821510195732117,0.68293297290802,0.6445879936218262,0.645566999912262,0.645566999912262,234712992
1527033600000000000,0.6486340165138245,0.6491209864616394,0.5869969725608826,0.599593997001648,0.599593997001648,482480992
1527120000000000000,0.5992069840431213,0.6402580142021179,0.5892720222473145,0.6319969892501831,0.6319969892501831,440532992
1527206400000000000,0.6329240202903748,0.6362079977989197,0.6033340096473694,0.6110010147094727,0.6110010147094727,289816000
1527292800000000000,0.6101179718971252,0.6264939904212952,0.6037999987602234,0.6127079725265503,0.6127079725265503,213242000
1527379200000000000,0.6120399832725525,0.612883985042572,0.6033279895782471,0.6078810095787048,0.6078810095787048,186963008
1527465600000000000,0.6083679795265198,0.60978102684021,0.5522990226745605,0.5522990226745605,0.5522990226745605,327903008
1527552000000000000,0.5560839772224426,0.6107490062713623,0.5516350269317627,0.6012409925460815,0.6012409925460815,380744000
1527638400000000000,0.6037690043449402,0.6276789903640747,0.5900580286979675,0.6058170199394226,0.6058170199394226,320604992
1527724800000000000,0.6034520268440247,0.6216359734535217,0.5960890054702759,0.6126220226287842,0.6126220226287842,283328000
1527811200000000000,0.6128929853439331,0.6248239874839783,0.6090689897537231,0.6233639717102051,0.6233639717102051,263088000
1527897600000000000,0.6234620213508606,0.6489819884300232,0.6194769740104675,0.6434509754180908,0.6434509754180908,315206016
1527984000000000000,0.6434119939804077,0.6735939979553223,0.6408910155296326,0.6712049841880798,0.6712049841880798,327804000
1528070400000000000,0.6924660205841064,0.7036229968070984,0.6446030139923096,0.661424994468689,0.661424994468689,558131008
1528156800000000000,0.6618980169296265,0.6838399767875671,0.6414279937744141,0.6770150065422058,0.6770150065422058,386328000
1528243200000000000,0.677901029586792,0.6816679835319519,0.6600589752197266,0.674796998500824,0.674796998500824,273966016
1528329600000000000,0.6753129959106445,0.6882230043411255,0.6731460094451904,0.6781280040740967,0.6781280040740967,244568000
1528416000000000000,0.677586019039154,0.6796680092811584,0.6608039736747742,0.6743429899215698,0.6743429899215698,221887008
1528502400000000000,0.6747779846191406,0.6788930296897888,0.6597549915313721,0.6597549915313721,0.6597549915313721,175990000
1528588800000000000,0.6595140099525452,0.6595140099525452,0.5612369775772095,0.588126003742218,0.588126003742218,492555008
1528675200000000000,0.5861979722976685,0.604066014289856,0.5687209963798523,0.604066014289856,0.604066014289856,336547008
1528761600000000000,0.6021360158920288,0.6021389961242676,0.5566530227661133,0.5629330277442932,0.5629330277442932,309544000
1528848000000000000,0.56284499168396,0.5646420121192932,0.5170360207557678,0.5346630215644836,0.5346630215644836,359864992
1528934400000000000,0.5354350209236145,0.5705900192260742,0.5266140103340149,0.5613059997558594,0.5613059997558594,379824992
1529020800000000000,0.5600619912147522,0.5600619912147522,0.5343009829521179,0.5377069711685181,0.5377069711685181,241684992
1529107200000000000,0.5371059775352478,0.5392929911613464,0.5235880017280579,0.5347840189933777,0.5347840189933777,202682000
1529193600000000000,0.535535991191864,0.5388810038566589,0.5252150297164917,0.5282160043716431,0.5282160043716431,166028000
1529280000000000000,0.5288199782371521,0.547793984413147,0.5118330121040344,0.5374950170516968,0.5374950170516968,276527008
1529366400000000000,0.5386139750480652,0.5580589771270752,0.5345950126647949,0.5496209859848022,0.5496209859848022,255400000
1529452800000000000,0.5497379899024963,0.5505539774894714,0.525858998298645,0.5392860174179077,0.5392860174179077,256920000
1529539200000000000,0.5392280220985413,0.5470070242881775,0.5306969881057739,0.5347750186920166,0.5347750186920166,194312000
1529625600000000000,0.535090982913971,0.535090982913971,0.4772860109806061,0.4869470000267029,0.4869470000267029,339428992
1529712000000000000,0.4873090088367462,0.4967130124568939,0.4808740019798279,0.4912840127944946,0.4912840127944946,204927008
1529798400000000000,0.4917730093002319,0.4937250018119812,0.4500479996204376,0.4773800075054168,0.4773800075054168,369520000
1529884800000000000,0.4771060049533844,0.4911099970340729,0.4755600094795227,0.4817529916763305,0.4817529916763305,231728992
1529971200000000000,0.4823809862136841,0.4828720092773437,0.4560010135173797,0.4560010135173797,0.4560010135173797,179426000
1530057600000000000,0.4555509984493255,0.4727579951286316,0.4519599974155426,0.4703699946403503,0.4703699946403503,215618000
1530144000000000000,0.470329999923706,0.471682995557785,0.4457499980926513,0.4484579861164093,0.4484579861164093,220566000
1530230400000000000,0.4483540058135986,0.4583399891853332,0.4273020029067993,0.4530799984931946,0.4530799984931946,309777984
1530316800000000000,0.4541119933128357,0.4801470041275024,0.4541119933128357,0.4662449955940246,0.4662449955940246,345528992
1530403200000000000,0.4659439921379089,0.4662800133228302,0.4508160054683685,0.4613580107688904,0.4613580107688904,267224992
1530489600000000000,0.4616059958934784,0.4889239966869354,0.4538390040397644,0.4861220121383667,0.4861220121383667,335919008
1530576000000000000,0.4862590134143829,0.5156959891319275,0.4808430075645447,0.4852229952812195,0.4852229952812195,410225984
1530662400000000000,0.4855839908123016,0.503603994846344,0.4757739901542663,0.4900430142879486,0.4900430142879486,313828992
1530748800000000000,0.4904220104217529,0.497402012348175,0.4729659855365753,0.4816249907016754,0.4816249907016754,279999008
1530835200000000000,0.4805789887905121,0.4814729988574981,0.4624139964580536,0.4791510105133056,0.4791510105133056,245003008
1530921600000000000,0.4786170125007629,0.4924769997596741,0.4677160084247589,0.4924769997596741,0.4924769997596741,214979008
1531008000000000000,0.4923189878463745,0.4948950111865997,0.4759660065174103,0.4777489900588989,0.4777489900588989,226644000
1531094400000000000,0.4772909879684448,0.4807739853858948,0.4726530015468597,0.4742699861526489,0.4742699861526489,206344992
1531180800000000000,0.4738549888134002,0.4743359982967376,0.4432609975337982,0.4450420141220093,0.4450420141220093,230418000
1531267200000000000,0.445127010345459,0.4525449872016907,0.4435740113258362,0.4502330124378204,0.4502330124378204,183887008
1531353600000000000,0.4498820006847381,0.449972003698349,0.4280329942703247,0.4353640079498291,0.4353640079498291,182139008
1531440000000000000,0.4365139901638031,0.4445079863071441,0.4348050057888031,0.438740998506546,0.438740998506546,179403008
