Date,Open,High,Low,Close,Adj Close,Volume
1602633600000000000,1.6945600509643557,1.6945600509643557,1.064818024635315,1.1858060359954834,1.1858060359954834,94692273
1602720000000000000,1.1779290437698364,1.2492250204086304,1.0887800455093384,1.1255569458007812,1.1255569458007812,34933419
1602806400000000000,1.1246010065078735,1.1517109870910645,0.81454998254776,0.8175110220909119,0.8175110220909119,37020875
1602892800000000000,0.8175110220909119,0.853754997253418,0.7272239923477173,0.808135986328125,0.808135986328125,23630173
1602979200000000000,0.8090370297431946,0.8732600212097168,0.80205899477005,0.8716740012168884,0.8716740012168884,14376473
1603065600000000000,0.871258020401001,0.871258020401001,0.7734950184822083,0.8003659844398499,0.8003659844398499,12526817
1603152000000000000,0.7998579740524292,0.8100110292434692,0.6726610064506531,0.6760609745979309,0.6760609745979309,13390242
1603238400000000000,0.6761850118637085,0.7465590238571167,0.674356997013092,0.7014060020446777,0.7014060020446777,12835213
1603324800000000000,0.7016580104827881,0.7868580222129822,0.7016580104827881,0.7492340207099915,0.7492340207099915,11632895
1603411200000000000,0.7493069767951965,0.7526119947433472,0.6891880035400391,0.7283080220222473,0.7283080220222473,8050408
1603497600000000000,0.7283080220222473,0.7539520263671875,0.7073529958724976,0.7390739917755127,0.7390739917755127,7326431
1603584000000000000,0.7390739917755127,0.8495680093765259,0.7279260158538818,0.8463649749755859,0.8463649749755859,17602175
1603670400000000000,0.8463649749755859,0.8463649749755859,0.7448639869689941,0.7793570160865784,0.7793570160865784,14529440
1603756800000000000,0.7793570160865784,0.8019009828567505,0.7477539777755737,0.7575460076332092,0.7575460076332092,10473272
1603843200000000000,0.7575460076332092,0.7765129804611206,0.6811739802360535,0.699118971824646,0.699118971824646,11024111
1603929600000000000,0.6990870237350464,0.7229869961738586,0.6711819767951965,0.6900820136070251,0.6900820136070251,7592469
1604016000000000000,0.6900820136070251,0.7028380036354065,0.6176999807357788,0.6316710114479065,0.6316710114479065,11372428
1604102400000000000,0.6316710114479065,0.6541640162467957,0.6189579963684082,0.6336560249328613,0.6336560249328613,3374594
1604188800000000000,0.6336560249328613,0.6550750136375427,0.6000999808311462,0.6342960000038147,0.6342960000038147,5407189
1604275200000000000,0.6342960000038147,0.6469330191612244,0.6052669882774353,0.606673002243042,0.606673002243042,16813813
1604361600000000000,0.606673002243042,0.6123980283737183,0.5574700236320496,0.5616660118103027,0.5616660118103027,1086987
1604448000000000000,0.5616660118103027,0.5642840266227722,0.5259640216827393,0.5342100262641907,0.5342100262641907,6449745
1604534400000000000,0.5342100262641907,0.7166290283203125,0.5329350233078003,0.6922789812088013,0.6922789812088013,19017738
1604620800000000000,0.6925119757652283,0.7622900009155273,0.6891520023345947,0.7182109951972961,0.7182109951972961,14062990
1604707200000000000,0.7182109951972961,0.787979006767273,0.673462986946106,0.6968700289726257,0.6968700289726257,14092056
1604793600000000000,0.6968709826469421,0.8273559808731079,0.6849949955940247,0.8151969909667969,0.8151969909667969,11126529
1604880000000000000,0.8151999711990356,0.9261239767074584,0.8013280034065247,0.9129040241241456,0.9129040241241456,16478134
1604966400000000000,0.9128869771957396,0.9706339836120604,0.8827319741249084,0.9435359835624696,0.9435359835624696,21560515
1605052800000000000,0.943530023097992,0.9897980093955994,0.8582209944725037,0.8623359799385071,0.8623359799385071,14450324
1605139200000000000,0.862326979637146,0.8777890205383301,0.7601630091667175,0.7884060144424438,0.7884060144424438,13343145
1605225600000000000,0.7884060144424438,0.9132689833641052,0.7797070145606995,0.8993679881095886,0.8993679881095886,20365195
1605312000000000000,0.8993679881095886,0.9037060141563416,0.8237429857254028,0.870872974395752,0.870872974395752,17048214
1605398400000000000,0.8708770275115967,0.8849650025367737,0.7980239987373352,0.8268010020256042,0.8268010020256042,23586785
1605484800000000000,0.8268010020256042,0.8985610008239746,0.8198530077934265,0.8667790293693542,0.8667790293693542,16713699
1605571200000000000,0.917515993118286,0.9801869988441468,0.8900219798088074,0.9284319877624512,0.9284319877624512,39282785
1605657600000000000,0.928202986717224,0.9429619908332824,0.7941830158233643,0.8323119878768921,0.8323119878768921,33744128
1605744000000000000,0.8322950005531311,0.8758869767189026,0.8048660159111023,0.8449699878692627,0.8449699878692627,10825930
1605830400000000000,0.8449680209159851,0.940904974937439,0.8352710008621216,0.9375590085983276,0.9375590085983276,27528672
1605916800000000000,0.937551975250244,1.202633023262024,0.937551975250244,1.181947946548462,1.181947946548462,86779207
1606003200000000000,1.1819499731063845,1.181988000869751,1.0005470514297483,1.0710769891738892,1.0710769891738892,27813149
